"Aoryzae";"cluster"
"AO090020000398";"cluster_13458"
"AO090010000339";"cluster_13461"
"AO090005000297";"cluster_13462"
"AO090005000632";"cluster_13463"
"AO090102000411";"cluster_13464"
"AO090010000494";"cluster_13465"
"AO090102000264";"cluster_13470"
"AO090138000199";"cluster_13471"
"AO090011000246";"cluster_13476"
"AO090026000169";"cluster_13478"
"AO090010000236";"cluster_13481"
"AO090012000978";"cluster_13482"
"AO090103000278";"cluster_13483"
"AO090011000694";"cluster_13485"
"AO090011000763";"cluster_13487"
"AO090023000996";"cluster_13496"
"AO090020000252";"cluster_13499"
"AO090113000165";"cluster_13501"
"AO090020000698";"cluster_13504"
"AO090023000372";"cluster_13505"
"AO090102000141";"cluster_13513"
"AO090009000249";"cluster_13514"
"AO090012000531";"cluster_13515"
"AO090003001507";"cluster_13516"
"AO090023000022";"cluster_13528"
"AO090009000105";"cluster_13533"
"AO090001000257";"cluster_13537"
"AO090701000249";"cluster_13542"
"AO090003000472";"cluster_13543"
"AO090009000613";"cluster_13547"
"AO090009000389";"cluster_13549"
"AO090005000357";"cluster_13550"
"AO090701000201";"cluster_13552"
"AO090166000009";"cluster_13554"
"AO090010000220";"cluster_13555"
"AO090138000045";"cluster_13558"
"AO090038000346";"cluster_13561"
"AO090003000946";"cluster_13564"
"AO090003001547";"cluster_13565"
"AO090011000467";"cluster_13566"
"AO090005001479";"cluster_13567"
"AO090011000039";"cluster_13568"
"AO090011000675";"cluster_13570"
"AO090102000199";"cluster_13572"
"AO090012000149";"cluster_13573"
"AO090010000250";"cluster_13574"
"AO090010000191";"cluster_13575"
"AO090038000488";"cluster_13576"
"AO090012000553";"cluster_13577"
"AO090005000915";"cluster_13583"
"AO090103000134";"cluster_13584"
"AO090010000234";"cluster_13586"
"AO090103000394";"cluster_13587"
"AO090020000100";"cluster_13588"
"AO090023000233";"cluster_13589"
"AO090120000450";"cluster_13590"
"AO090102000269";"cluster_13603"
"AO090011000069";"cluster_13607"
"AO090005000009";"cluster_13610"
"AO090103000391";"cluster_13611"
"AO090103000307";"cluster_13618"
"AO090001000621";"cluster_13622"
"AO090103000066";"cluster_13623"
"AO090138000184";"cluster_13625"
"AO090012000520";"cluster_13630"
"AO090038000121";"cluster_13632"
"AO090011000391";"cluster_13633"
"AO090102000217";"cluster_13638"
"AO090038000013";"cluster_13639"
"AO090012000564";"cluster_13642"
"AO090011000163";"cluster_13645"
"AO090020000705";"cluster_13647"
"AO090038000458";"cluster_13649"
"AO090010000205";"cluster_13650"
"AO090701000808";"cluster_13651"
"AO090102000542";"cluster_13655"
"AO090026000302";"cluster_13657"
"AO090003000786";"cluster_13659"
"AO090020000164";"cluster_13666"
"AO090023000088";"cluster_13670"
"AO090005001014";"cluster_13677"
"AO090038000128";"cluster_13682"
"AO090010000583";"cluster_13685"
"AO090701000498";"cluster_13686"
"AO090012000685";"cluster_13693"
"AO090003000170";"cluster_13697"
"AO090010000321";"cluster_13698"
"AO090166000094";"cluster_13699"
"AO090113000010";"cluster_13700"
"AO090103000293";"cluster_13702"
"AO090020000193";"cluster_13704"
"AO090001000073";"cluster_13705"
"AO090003000694";"cluster_13712"
"AO090009000564";"cluster_13714"
"AO090010000178";"cluster_13718"
"AO090023000390";"cluster_13722"
"AO090001000286";"cluster_13724"
"AO090005000868";"cluster_13726"
"AO090701000828";"cluster_13729"
"AO090020000443";"cluster_13739"
"AO090005000348";"cluster_13748"
"AO090011000084";"cluster_13749"
"AO090102000170";"cluster_13756"
"AO090120000442";"cluster_13758"
"AO090113000155";"cluster_13759"
"AO090009000144";"cluster_13764"
"AO090001000330";"cluster_13768"
"AO090020000208";"cluster_13769"
"AO090010000555";"cluster_13771"
"AO090113000046";"cluster_13781"
"AO090005001050";"cluster_13782"
"AO090026000792";"cluster_13784"
"AO090138000122";"cluster_13805"
"AO090009000043";"cluster_13814"
"AO090012000117";"cluster_13815"
"AO090003000886";"cluster_13816"
"AO090113000145";"cluster_13826"
"AO090010000643";"cluster_13827"
"AO090012000669";"cluster_13829"
"AO090103000288";"cluster_13830"
"AO090102000303";"cluster_13831"
"AO090003001504";"cluster_13832"
"AO090113000050";"cluster_13833"
"AO090023000601";"cluster_13834"
"AO090005000245";"cluster_13837"
"AO090012000832";"cluster_13838"
"AO090012000635";"cluster_13840"
"AO090026000312";"cluster_13841"
"AO090026000233";"cluster_13844"
"AO090701000865";"cluster_13848"
"AO090026000221";"cluster_13855"
"AO090103000487";"cluster_13859"
"AO090103000294";"cluster_13860"
"AO090011000295";"cluster_13861"
"AO090138000021";"cluster_13862"
"AO090010000293";"cluster_13865"
"AO090026000126";"cluster_13867"
"AO090038000536";"cluster_13878"
"AO090023000674";"cluster_13879"
"AO090005000910";"cluster_13889"
"AO090102000308";"cluster_13890"
"AO090120000189";"cluster_13892"
"AO090003000171";"cluster_13897"
"AO090009000273";"cluster_13900"
"AO090012000091";"cluster_13910"
"AO090120000262";"cluster_13916"
"AO090011000552";"cluster_13919"
"AO090701000181";"cluster_13925"
"AO090005001100";"cluster_13926"
"AO090102000459";"cluster_13928"
"AO090113000134";"cluster_13933"
"AO090120000488";"cluster_13935"
"AO090005000585";"cluster_13939"
"AO090012000029";"cluster_13940"
"AO090102000095";"cluster_13941"
"AO090009000019";"cluster_13943"
"AO090005000562";"cluster_13951"
"AO090005000776";"cluster_13952"
"AO090003000897";"cluster_13957"
"AO090038000024";"cluster_13961"
"AO090005001330";"cluster_13963"
"AO090113000178";"cluster_13970"
"AO090010000632";"cluster_13971"
"AO090120000119";"cluster_13975"
"AO090005000216";"cluster_13979"
"AO090012000578";"cluster_13980"
"AO090026000764";"cluster_13983"
"AO090012000831";"cluster_13984"
"AO090005000544";"cluster_13985"
"AO090038000253";"cluster_13987"
"AO090001000052";"cluster_13989"
"AO090003000344";"cluster_13990"
"AO090001000370";"cluster_13991"
"AO090001000036";"cluster_13996"
"AO090009000531";"cluster_13998"
"AO090166000016";"cluster_14004"
"AO090005000312";"cluster_14005"
"AO090026000147";"cluster_14008"
"AO090166000004";"cluster_14009"
"AO090103000281";"cluster_14012"
"AO090206000092";"cluster_14013"
"AO090023000748";"cluster_14014"
"AO090026000668";"cluster_14015"
"AO090009000082";"cluster_14022"
"AO090026000195";"cluster_14029"
"AO090701000407";"cluster_14037"
"AO090701000679";"cluster_14038"
"AO090038000221";"cluster_14042"
"AO090011000525";"cluster_14046"
"AO090701000260";"cluster_14047"
"AO090010000610";"cluster_14048"
"AO090009000577";"cluster_14050"
"AO090103000352";"cluster_14052"
"AO090009000605";"cluster_14053"
"AO090103000174";"cluster_14054"
"AO090206000111";"cluster_14056"
"AO090010000348";"cluster_14061"
"AO090003000785";"cluster_14069"
"AO090102000024";"cluster_14071"
"AO090020000377";"cluster_14075"
"AO090023000572";"cluster_14078"
"AO090005001024";"cluster_14080"
"AO090026000754";"cluster_14082"
"AO090020000147";"cluster_14083"
"AO090011000644";"cluster_14085"
"AO090003001448";"cluster_14086"
"AO090102000181";"cluster_14088"
"AO090011000416";"cluster_14093"
"AO090102000182";"cluster_14096"
"AO090113000033";"cluster_14097"
"AO090010000322";"cluster_14102"
"AO090103000178";"cluster_14104"
"AO090103000144";"cluster_14105"
"AO090120000011";"cluster_14112"
"AO090038000612";"cluster_14113"
"AO090010000248";"cluster_14115"
"AO090001000068";"cluster_14125"
"AO090005001316";"cluster_14134"
"AO090005000351";"cluster_14135"
"AO090102000050";"cluster_14137"
"AO090003000242";"cluster_14141"
"AO090010000043";"cluster_14144"
"AO090138000102";"cluster_14151"
"AO090003001214";"cluster_14152"
"AO090012000008";"cluster_14153"
"AO090102000506";"cluster_14154"
"AO090020000215";"cluster_14157"
"AO090103000438";"cluster_14158"
"AO090138000161";"cluster_14160"
"AO090011000042";"cluster_14162"
"AO090701000735";"cluster_14164"
"AO090009000009";"cluster_14168"
"AO090138000067";"cluster_14176"
"AO090102000175";"cluster_14180"
"AO090001000014";"cluster_14187"
"AO090001000690";"cluster_14195"
"AO090103000227";"cluster_14202"
"AO090010000141";"cluster_14210"
"AO090020000378";"cluster_14214"
"AO090003001515";"cluster_14215"
"AO090038000158";"cluster_14216"
"AO090010000115";"cluster_14217"
"AO090026000416";"cluster_14227"
"AO090005001195";"cluster_14231"
"AO090206000044";"cluster_14232"
"AO090023000003";"cluster_14233"
"AO090012000896";"cluster_14239"
"AO090038000546";"cluster_14240"
"AO090012000441";"cluster_14241"
"AO090009000277";"cluster_14243"
"AO090011000481";"cluster_14247"
"AO090206000085";"cluster_14251"
"AO090005000387";"cluster_14254"
"AO090023000609";"cluster_14256"
"AO090005001459";"cluster_14260"
"AO090023000146";"cluster_14263"
"AO090011000148";"cluster_14267"
"AO090010000132";"cluster_14268"
"AO090038000523";"cluster_14271"
"AO090102000458";"cluster_14274"
"AO090103000108";"cluster_14275"
"AO090102000421";"cluster_14278"
"AO090012000162";"cluster_14279"
"AO090701000538";"cluster_14281"
"AO090012000379";"cluster_14286"
"AO090701000196";"cluster_14292"
"AO090011000727";"cluster_14293"
"AO090005000213";"cluster_14294"
"AO090011000026";"cluster_14300"
"AO090026000122";"cluster_14303"
"AO090023000686";"cluster_14305"
"AO090038000502";"cluster_14308"
"AO090124000032";"cluster_14311"
"AO090010000766";"cluster_14314"
"AO090003001455";"cluster_14317"
"AO090003001310";"cluster_14319"
"AO090206000117";"cluster_14322"
"AO090023000804";"cluster_14328"
"AO090001000373";"cluster_14331"
"AO090701000673";"cluster_14333"
"AO090026000058";"cluster_14335"
"AO090020000710";"cluster_14338"
"AO090005001366";"cluster_14341"
"AO090166000118";"cluster_14342"
"AO090701000079";"cluster_14345"
"AO090020000704";"cluster_14348"
"AO090011000065";"cluster_14359"
"AO090020000457";"cluster_14360"
"AO090103000459";"cluster_14362"
"AO090005001481";"cluster_14365"
"AO090038000574";"cluster_14367"
"AO090023000400";"cluster_14368"
"AO090005000802";"cluster_14369"
"AO090001000125";"cluster_14370"
"AO090003001529";"cluster_14372"
"AO090010000679";"cluster_14373"
"AO090012000301";"cluster_14374"
"AO090038000130";"cluster_14379"
"AO090001000280";"cluster_14385"
"AO090026000045";"cluster_14386"
"AO090113000108";"cluster_14394"
"AO090701000695";"cluster_14398"
"AO090124000033";"cluster_14399"
"AO090003000892";"cluster_14400"
"AO090020000175";"cluster_14409"
"AO090138000032";"cluster_14417"
"AO090020000659";"cluster_14418"
"AO090023000605";"cluster_14419"
"AO090026000415";"cluster_14422"
"AO090113000024";"cluster_14426"
"AO090038000126";"cluster_14429"
"AO090701000295";"cluster_14430"
"AO090012000361";"cluster_14434"
"AO090005000941";"cluster_14436"
"AO090038000202";"cluster_14439"
"AO090023000044";"cluster_14443"
"AO090023000018";"cluster_14444"
"AO090010000437";"cluster_14446"
"AO090010000238";"cluster_14450"
"AO090009000169";"cluster_14451"
"AO090011000078";"cluster_14452"
"AO090009000252";"cluster_14454"
"AO090206000042";"cluster_14455"
"AO090005000551";"cluster_14462"
"AO090023000282";"cluster_14465"
"AO090102000089";"cluster_14466"
"AO090102000261";"cluster_14468"
"AO090038000022";"cluster_14475"
"AO090010000039";"cluster_14476"
"AO090005000182";"cluster_14478"
"AO090023000033";"cluster_14480"
"AO090003000674";"cluster_14483"
"AO090103000098";"cluster_14484"
"AO090012000071";"cluster_14487"
"AO090166000056";"cluster_14502"
"AO090701000632";"cluster_14508"
"AO090001000040";"cluster_14511"
"AO090020000371";"cluster_14513"
"AO090113000179";"cluster_14516"
"AO090023000550";"cluster_14519"
"AO090020000029";"cluster_14521"
"AO090102000415";"cluster_14528"
"AO090003001234";"cluster_14530"
"AO090011000661";"cluster_14535"
"AO090120000005";"cluster_14541"
"AO090011000266";"cluster_14546"
"AO090206000100";"cluster_14549"
"AO090003000517";"cluster_14554"
"AO090103000419";"cluster_14556"
"AO090120000076";"cluster_14557"
"AO090011000847";"cluster_14558"
"AO090102000332";"cluster_14560"
"AO090026000354";"cluster_14562"
"AO090001000138";"cluster_14565"
"AO090005001301";"cluster_14567"
"AO090701000619";"cluster_14573"
"AO090011000400";"cluster_14575"
"AO090701000864";"cluster_14578"
"AO090003000759";"cluster_14579"
"AO090102000310";"cluster_14581"
"AO090001000573";"cluster_14584"
"AO090009000241";"cluster_14588"
"AO090009000119";"cluster_14601"
"AO090701000820";"cluster_14604"
"AO090005000401";"cluster_14609"
"AO090010000239";"cluster_14612"
"AO090701000289";"cluster_14626"
"AO090020000714";"cluster_14627"
"AO090038000105";"cluster_14628"
"AO090003001372";"cluster_14635"
"AO090012000310";"cluster_14638"
"AO090120000506";"cluster_14641"
"AO090023000160";"cluster_14642"
"AO090005000107";"cluster_14645"
"AO090166000038";"cluster_14647"
"AO090138000072";"cluster_14648"
"AO090003000581";"cluster_14650"
"AO090102000077";"cluster_14654"
"AO090010000019";"cluster_14658"
"AO090003000123";"cluster_14662"
"AO090012000015";"cluster_14663"
"AO090020000417";"cluster_14665"
"AO090012000293";"cluster_14668"
"AO090005000184";"cluster_14670"
"AO090701000875";"cluster_14672"
"AO090166000121";"cluster_14674"
"AO090005001068";"cluster_14676"
"AO090012000357";"cluster_14686"
"AO090011000314";"cluster_14696"
"AO090003001505";"cluster_14697"
"AO090010000189";"cluster_14698"
"AO090120000391";"cluster_14701"
"AO090005000025";"cluster_14703"
"AO090023000190";"cluster_14708"
"AO090003000610";"cluster_14710"
"AO090701000446";"cluster_14711"
"AO090020000511";"cluster_14715"
"AO090005000549";"cluster_14716"
"AO090103000246";"cluster_14718"
"AO090102000448";"cluster_14720"
"AO090701000744";"cluster_14722"
"AO090020000249";"cluster_14723"
"AO090026000573";"cluster_14725"
"AO090038000215";"cluster_14729"
"AO090005000901";"cluster_14731"
"AO090020000440";"cluster_14732"
"AO090009000118";"cluster_14733"
"AO090010000153";"cluster_14738"
"AO090166000002";"cluster_14739"
"AO090009000040";"cluster_14741"
"AO090009000553";"cluster_14743"
"AO090009000346";"cluster_14744"
"AO090005000937";"cluster_14745"
"AO090005001270";"cluster_14749"
"AO090001000421";"cluster_14750"
"AO090120000161";"cluster_14752"
"AO090023000167";"cluster_14753"
"AO090010000625";"cluster_14758"
"AO090020000392";"cluster_14759"
"AO090701000385";"cluster_14764"
"AO090038000125";"cluster_14766"
"AO090010000133";"cluster_14770"
"AO090102000346";"cluster_14771"
"AO090103000414";"cluster_14773"
"AO090010000020";"cluster_14774"
"AO090701000870";"cluster_14777"
"AO090003001042";"cluster_14781"
"AO090012000320";"cluster_14782"
"AO090001000565";"cluster_14784"
"AO090038000547";"cluster_14786"
"AO090701000837";"cluster_14788"
"AO090102000075";"cluster_14789"
"AO090010000448";"cluster_14791"
"AO090005000362";"cluster_14793"
"AO090005000558";"cluster_14794"
"AO090010000410";"cluster_14797"
"AO090113000191";"cluster_14799"
"AO090003001388";"cluster_14802"
"AO090038000033";"cluster_14803"
"AO090005001191";"cluster_14805"
"AO090103000465";"cluster_14806"
"AO090023000058";"cluster_14808"
"AO090003001293";"cluster_14809"
"AO090023000201";"cluster_14813"
"AO090011000463";"cluster_14816"
"AO090001000456";"cluster_14820"
"AO090020000165";"cluster_14823"
"AO090005001352";"cluster_14824"
"AO090023000029";"cluster_14825"
"AO090038000613";"cluster_14827"
"AO090012000312";"cluster_14830"
"AO090010000366";"cluster_14833"
"AO090011000697";"cluster_14834"
"AO090166000013";"cluster_14836"
"AO090120000338";"cluster_14837"
"AO090001000611";"cluster_14839"
"AO090103000198";"cluster_14846"
"AO090103000380";"cluster_14847"
"AO090120000130";"cluster_14848"
"AO090005000572";"cluster_14849"
"AO090102000319";"cluster_14857"
"AO090011000282";"cluster_14860"
"AO090012000472";"cluster_14867"
"AO090012000903";"cluster_14869"
"AO090011000142";"cluster_14870"
"AO090010000544";"cluster_14889"
"AO090206000091";"cluster_14894"
"AO090009000099";"cluster_14896"
"AO090005001350";"cluster_14900"
"AO090003001224";"cluster_14906"
"AO090011000179";"cluster_14907"
"AO090038000622";"cluster_14912"
"AO090701000180";"cluster_14913"
"AO090012000311";"cluster_14917"
"AO090011000178";"cluster_14928"
"AO090026000376";"cluster_14937"
"AO090010000299";"cluster_14938"
"AO090005000691";"cluster_14939"
"AO090103000434";"cluster_14940"
"AO090012000327";"cluster_14943"
"AO090005000056";"cluster_14946"
"AO090206000041";"cluster_14947"
"AO090010000649";"cluster_14950"
"AO090005000365";"cluster_14951"
"AO090009000056";"cluster_14953"
"AO090005000317";"cluster_14954"
"AO090011000252";"cluster_14956"
"AO090026000300";"cluster_14959"
"AO090102000326";"cluster_14961"
"AO090023000126";"cluster_14963"
"AO090005000610";"cluster_14967"
"AO090026000069";"cluster_14969"
"AO090012000509";"cluster_14982"
"AO090102000266";"cluster_14985"
"AO090038000468";"cluster_14991"
"AO090026000155";"cluster_14993"
"AO090701000624";"cluster_14994"
"AO090038000020";"cluster_14995"
"AO090010000511";"cluster_14997"
"AO090009000179";"cluster_14999"
"AO090010000307";"cluster_15000"
"AO090011000180";"cluster_15001"
"AO090023000249";"cluster_15002"
"AO090010000288";"cluster_15018"
"AO090012000133";"cluster_15019"
"AO090003001326";"cluster_15023"
"AO090023000144";"cluster_15030"
"AO090012000055";"cluster_15034"
"AO090003001130";"cluster_15040"
"AO090010000725";"cluster_15043"
"AO090010000629";"cluster_15051"
"AO090011000006";"cluster_15053"
"AO090005001374";"cluster_15056"
"AO090011000916";"cluster_15060"
"AO090011000808";"cluster_15065"
"AO090003001374";"cluster_15066"
"AO090103000122";"cluster_15068"
"AO090038000002";"cluster_15071"
"AO090001000084";"cluster_15073"
"AO090701000724";"cluster_15081"
"AO090038000003";"cluster_15083"
"AO090011000104";"cluster_15084"
"AO090166000030";"cluster_15087"
"AO090010000539";"cluster_15088"
"AO090138000057";"cluster_15102"
"AO090103000449";"cluster_15103"
"AO090103000231";"cluster_15108"
"AO090026000576";"cluster_15109"
"AO090113000017";"cluster_15110"
"AO090103000392";"cluster_15111"
"AO090010000387";"cluster_15112"
"AO090010000601";"cluster_15113"
"AO090005000105";"cluster_15114"
"AO090009000703";"cluster_15115"
"AO090701000540";"cluster_15123"
"AO090005000006";"cluster_15124"
"AO090003001053";"cluster_15125"
"AO090026000151";"cluster_15126"
"AO090012000674";"cluster_15127"
"AO090166000032";"cluster_15134"
"AO090026000692";"cluster_15137"
"AO090020000606";"cluster_15138"
