"Afumigatus";"cluster"
"AFUA_6G06480";"cluster_7204"
"AFUA_4G09770";"cluster_7209"
"AFUA_3G14870";"cluster_7214"
"AFUA_7G06200";"cluster_7220"
"AFUA_4G14820";"cluster_7221"
"AFUA_5G12740";"cluster_7228"
"AFUA_3G08210";"cluster_7230"
"AFUA_5G13990";"cluster_7246"
"AFUA_5G08880";"cluster_7281"
"AFUA_6G03980";"cluster_7290"
"AFUA_7G00220";"cluster_7294"
"AFUA_6G02340";"cluster_7296"
"AFUA_7G08520";"cluster_7298"
"AFUA_5G10310";"cluster_7314"
"AFUA_3G07400";"cluster_7316"
"AFUA_8G02380";"cluster_7318"
"AFUA_3G00930";"cluster_7336"
"AFUA_4G07900";"cluster_7338"
"AFUA_5G08230";"cluster_7344"
"AFUA_3G01810";"cluster_7352"
"AFUA_2G14480";"cluster_7353"
"AFUA_5G05580";"cluster_7359"
"AFUA_6G02430";"cluster_7360"
"AFUA_1G06120";"cluster_7363"
"AFUA_3G12930";"cluster_7367"
"AFUA_5G14720";"cluster_7399"
"AFUA_3G03230";"cluster_7407"
"AFUA_3G00940";"cluster_7414"
"AFUA_3G14690";"cluster_7415"
"AFUA_2G01970";"cluster_7419"
"AFUA_6G08320";"cluster_7422"
"AFUA_5G14150";"cluster_7425"
"AFUA_6G03500";"cluster_7453"
"AFUA_1G05910";"cluster_7456"
"AFUA_8G06050";"cluster_7464"
"AFUA_3G12950";"cluster_7476"
"AFUA_5G07200";"cluster_7479"
"AFUA_8G02150";"cluster_7480"
"AFUA_1G17290";"cluster_7482"
"AFUA_3G08480";"cluster_7506"
"AFUA_3G02680";"cluster_7518"
"AFUA_2G14350";"cluster_7521"
"AFUA_8G01940";"cluster_7525"
"AFUA_1G01670";"cluster_7527"
"AFUA_5G01210";"cluster_7534"
"AFUA_6G13970";"cluster_7549"
"AFUA_2G02720";"cluster_7550"
"AFUA_3G02620";"cluster_7551"
"AFUA_8G06700";"cluster_7558"
"AFUA_7G01440";"cluster_7574"
"AFUA_4G14840";"cluster_7582"
"AFUA_4G02680";"cluster_7583"
"AFUA_3G03890";"cluster_7594"
"AFUA_3G06230";"cluster_7595"
"AFUA_8G01700";"cluster_7597"
"AFUA_2G15110";"cluster_7608"
"AFUA_3G13680";"cluster_7609"
"AFUA_8G02170";"cluster_7610"
"AFUA_1G16200";"cluster_7627"
"AFUA_4G00330";"cluster_7634"
"AFUA_6G13520";"cluster_7659"
"AFUA_5G03970";"cluster_7664"
"AFUA_2G05700";"cluster_7666"
"AFUA_5G01100";"cluster_7686"
"AFUA_7G08630";"cluster_7687"
"AFUA_3G12210";"cluster_7688"
"AFUA_8G07220";"cluster_7704"
"AFUA_5G06915";"cluster_7714"
"AFUA_7G08240";"cluster_7715"
"AFUA_2G05810";"cluster_7722"
"AFUA_8G00980";"cluster_7731"
"AFUA_5G14030";"cluster_7743"
"AFUA_1G05140";"cluster_7744"
"AFUA_2G17090";"cluster_7752"
"AFUA_5G13790";"cluster_7754"
"AFUA_8G01060";"cluster_7772"
"AFUA_2G14690";"cluster_7778"
"AFUA_1G16870";"cluster_7781"
"AFUA_7G05900";"cluster_7798"
"AFUA_4G03560";"cluster_7799"
"AFUA_3G11800";"cluster_7800"
"AFUA_7G00170";"cluster_7809"
"AFUA_2G17320";"cluster_7824"
"AFUA_3G11310";"cluster_7832"
"AFUA_5G07640";"cluster_7840"
"AFUA_5G01590";"cluster_7841"
"AFUA_4G01310";"cluster_7864"
"AFUA_3G01050";"cluster_7875"
"AFUA_3G12900";"cluster_7886"
"AFUA_8G00140";"cluster_7900"
"AFUA_4G04230";"cluster_7920"
"AFUA_7G00740";"cluster_7925"
"AFUA_4G10260";"cluster_7933"
"AFUA_3G04050";"cluster_7943"
"AFUA_3G03480";"cluster_7948"
"AFUA_5G14710";"cluster_7949"
"AFUA_2G15390";"cluster_7950"
"AFUA_4G00200";"cluster_7956"
"AFUA_7G06210";"cluster_7962"
"AFUA_1G01940";"cluster_7966"
"AFUA_4G14050";"cluster_7972"
"AFUA_8G05975";"cluster_7975"
"AFUA_8G02460";"cluster_7979"
"AFUA_3G03520";"cluster_7981"
"AFUA_4G14500";"cluster_7992"
"AFUA_6G02242";"cluster_7995"
"AFUA_1G13190";"cluster_8014"
"AFUA_1G02340";"cluster_8026"
"AFUA_4G01150";"cluster_8030"
"AFUA_4G00760";"cluster_8036"
"AFUA_7G08450";"cluster_8045"
"AFUA_5G00950";"cluster_8050"
"AFUA_4G03400";"cluster_8052"
"AFUA_4G08260";"cluster_8055"
"AFUA_6G14630";"cluster_8064"
"AFUA_1G04600";"cluster_8070"
"AFUA_5G10710";"cluster_8071"
"AFUA_3G10500";"cluster_8073"
"AFUA_5G11570";"cluster_8080"
"AFUA_2G02640";"cluster_8081"
"AFUA_1G03260";"cluster_8097"
"AFUA_8G00620";"cluster_8104"
"AFUA_7G06340";"cluster_8109"
"AFUA_5G13715";"cluster_8118"
"AFUA_5G08460";"cluster_8122"
"AFUA_4G07530";"cluster_8134"
"AFUA_7G00540";"cluster_8168"
"AFUA_1G04370";"cluster_8169"
"AFUA_1G12450";"cluster_8172"
"AFUA_4G14550";"cluster_8180"
"AFUA_3G09990";"cluster_8184"
"AFUA_3G01710";"cluster_8188"
"AFUA_2G17990";"cluster_8196"
"AFUA_6G11520";"cluster_8205"
"AFUA_8G03900";"cluster_8216"
"AFUA_7G06440";"cluster_8219"
"AFUA_5G13780";"cluster_8228"
"AFUA_6G09640";"cluster_8229"
"AFUA_4G06085";"cluster_8232"
"AFUA_6G12180";"cluster_8238"
"AFUA_1G00970";"cluster_8256"
"AFUA_3G12910";"cluster_8291"
"AFUA_2G03050";"cluster_8296"
"AFUA_3G14410";"cluster_8297"
"AFUA_5G00160";"cluster_8304"
"AFUA_3G03960";"cluster_8305"
"AFUA_3G02610";"cluster_8310"
"AFUA_5G13440";"cluster_8311"
"AFUA_6G09680";"cluster_8313"
"AFUA_5G02640";"cluster_8326"
"AFUA_3G02500";"cluster_8337"
"AFUA_3G08990";"cluster_8342"
"AFUA_4G00680";"cluster_8347"
"AFUA_6G03150";"cluster_8348"
"AFUA_6G14000";"cluster_8363"
"AFUA_5G12760";"cluster_8365"
"AFUA_4G00410";"cluster_8371"
"AFUA_3G08250";"cluster_8394"
"AFUA_6G09800";"cluster_8406"
"AFUA_8G00250";"cluster_8413"
"AFUA_1G02970";"cluster_8422"
"AFUA_8G01980";"cluster_8450"
"AFUA_8G01360";"cluster_8472"
"AFUA_1G01820";"cluster_8477"
"AFUA_2G08000";"cluster_8496"
"AFUA_1G04430";"cluster_8497"
"AFUA_6G07200";"cluster_8503"
"AFUA_4G10720";"cluster_8514"
"AFUA_8G07020";"cluster_8521"
"AFUA_7G00870";"cluster_8525"
"AFUA_5G03450";"cluster_8527"
"AFUA_4G09260";"cluster_8529"
"AFUA_5G00580";"cluster_8532"
"AFUA_2G00780";"cluster_8561"
"AFUA_4G14570";"cluster_8572"
"AFUA_3G08320";"cluster_8578"
"AFUA_5G08070";"cluster_8580"
"AFUA_2G15530";"cluster_8582"
"AFUA_3G03240";"cluster_8603"
"AFUA_3G14740";"cluster_8609"
"AFUA_4G08780";"cluster_8625"
"AFUA_6G03720";"cluster_8634"
"AFUA_8G06280";"cluster_8635"
"AFUA_7G04270";"cluster_8642"
"AFUA_3G00450";"cluster_8647"
"AFUA_6G11840";"cluster_8659"
"AFUA_3G07100";"cluster_8667"
"AFUA_3G11730";"cluster_8668"
"AFUA_6G12060";"cluster_8670"
"AFUA_1G00210";"cluster_8687"
"AFUA_2G00470";"cluster_8692"
"AFUA_8G01300";"cluster_8694"
"AFUA_5G01090";"cluster_8718"
"AFUA_5G03590";"cluster_8720"
"AFUA_3G01170";"cluster_8735"
"AFUA_3G09140";"cluster_8737"
"AFUA_5G05750";"cluster_8739"
"AFUA_5G09890";"cluster_8749"
"AFUA_3G00820";"cluster_8750"
"AFUA_2G08340";"cluster_8754"
"AFUA_8G05805";"cluster_8757"
"AFUA_7G00820";"cluster_8768"
"AFUA_7G08620";"cluster_8769"
"AFUA_7G01410";"cluster_8773"
"AFUA_5G04135";"cluster_8790"
"AFUA_4G14250";"cluster_8799"
"AFUA_8G06530";"cluster_8801"
"AFUA_6G14360";"cluster_8806"
"AFUA_7G04620";"cluster_8825"
"AFUA_5G14010";"cluster_8826"
"AFUA_3G12890";"cluster_8835"
"AFUA_7G08260";"cluster_8839"
"AFUA_2G00560";"cluster_8842"
"AFUA_2G16985";"cluster_8844"
"AFUA_5G06030";"cluster_8857"
"AFUA_3G01860";"cluster_8860"
"AFUA_7G08400";"cluster_8864"
"AFUA_2G03880";"cluster_8882"
"AFUA_3G02710";"cluster_8885"
"AFUA_6G12010";"cluster_8888"
"AFUA_8G05970";"cluster_8890"
"AFUA_8G05750";"cluster_8892"
"AFUA_6G09880";"cluster_8895"
"AFUA_5G00920";"cluster_8906"
"AFUA_3G03330";"cluster_8919"
"AFUA_7G08460";"cluster_8933"
"AFUA_1G03880";"cluster_8936"
"AFUA_7G00960";"cluster_8947"
"AFUA_6G10290";"cluster_8962"
"AFUA_4G13800";"cluster_8967"
"AFUA_2G00210";"cluster_8973"
"AFUA_1G06670";"cluster_8980"
"AFUA_1G17540";"cluster_8985"
"AFUA_7G06180";"cluster_8997"
"AFUA_4G14751";"cluster_9005"
"AFUA_7G07090";"cluster_9011"
"AFUA_2G04300";"cluster_9017"
"AFUA_3G03315";"cluster_9023"
"AFUA_3G11770";"cluster_9024"
"AFUA_6G06328";"cluster_9026"
"AFUA_5G14520";"cluster_9046"
"AFUA_4G08850";"cluster_9063"
"AFUA_3G01970";"cluster_9097"
"AFUA_7G06526";"cluster_9099"
"AFUA_7G06280";"cluster_9111"
"AFUA_7G01050";"cluster_9112"
"AFUA_5G00180";"cluster_9122"
"AFUA_4G01270";"cluster_9126"
"AFUA_3G00490";"cluster_9129"
"AFUA_1G02870";"cluster_9133"
"AFUA_5G06880";"cluster_9149"
"AFUA_1G00660";"cluster_9150"
"AFUA_1G10040";"cluster_9151"
"AFUA_7G00410";"cluster_9159"
"AFUA_4G08370";"cluster_9162"
"AFUA_5G13760";"cluster_9164"
"AFUA_7G00460";"cluster_9180"
"AFUA_1G00200";"cluster_9183"
"AFUA_1G17340";"cluster_9191"
"AFUA_6G11850";"cluster_9193"
"AFUA_6G00570";"cluster_9195"
"AFUA_8G02330";"cluster_9212"
"AFUA_4G07290";"cluster_9217"
"AFUA_3G12500";"cluster_9219"
"AFUA_4G02960";"cluster_9231"
"AFUA_4G14540";"cluster_9237"
"AFUA_2G13660";"cluster_9240"
"AFUA_1G02740";"cluster_9243"
"AFUA_2G16540";"cluster_9251"
"AFUA_1G10920";"cluster_9254"
"AFUA_8G06350";"cluster_9257"
"AFUA_1G09880";"cluster_9259"
"AFUA_1G01390";"cluster_9273"
"AFUA_8G06260";"cluster_9283"
"AFUA_1G00800";"cluster_9298"
"AFUA_5G14870";"cluster_9315"
"AFUA_4G01600";"cluster_9323"
"AFUA_5G00130";"cluster_9349"
"AFUA_4G12690";"cluster_9364"
"AFUA_2G11640";"cluster_9373"
"AFUA_7G00690";"cluster_9374"
"AFUA_6G14390";"cluster_9375"
"AFUA_1G09520";"cluster_9386"
"AFUA_5G14820";"cluster_9402"
"AFUA_7G04550";"cluster_9404"
"AFUA_3G03810";"cluster_9428"
"AFUA_6G09650";"cluster_9432"
"AFUA_3G09540";"cluster_9435"
"AFUA_4G09240";"cluster_9438"
"AFUA_3G13760";"cluster_9451"
"AFUA_1G07555";"cluster_9461"
"AFUA_3G13520";"cluster_9469"
"AFUA_4G08960";"cluster_9503"
"AFUA_2G07650";"cluster_9519"
"AFUA_7G02390";"cluster_9524"
"AFUA_2G00510";"cluster_9526"
"AFUA_8G00570";"cluster_9528"
"AFUA_8G01540";"cluster_9530"
"AFUA_7G04930";"cluster_9532"
"AFUA_1G01000";"cluster_9534"
"AFUA_6G09570";"cluster_9552"
"AFUA_1G02910";"cluster_9556"
"AFUA_2G17720";"cluster_9558"
"AFUA_7G06940";"cluster_9563"
"AFUA_5G14080";"cluster_9564"
"AFUA_3G01750";"cluster_9566"
"AFUA_2G15060";"cluster_9568"
"AFUA_5G04350";"cluster_9570"
"AFUA_7G02000";"cluster_9574"
"AFUA_4G06330";"cluster_9579"
"AFUA_5G14865";"cluster_9584"
"AFUA_3G09500";"cluster_9597"
"AFUA_7G01390";"cluster_9598"
"AFUA_5G10200";"cluster_9600"
"AFUA_7G00420";"cluster_9603"
"AFUA_3G01290";"cluster_9616"
"AFUA_4G00700";"cluster_9625"
"AFUA_3G09510";"cluster_9629"
"AFUA_8G01500";"cluster_9638"
"AFUA_5G01220";"cluster_9648"
"AFUA_6G11170";"cluster_9653"
"AFUA_3G03630";"cluster_9662"
"AFUA_6G12120";"cluster_9664"
"AFUA_3G07800";"cluster_9672"
"AFUA_6G11870";"cluster_9679"
"AFUA_2G16380";"cluster_9694"
"AFUA_6G00400";"cluster_9701"
"AFUA_3G10860";"cluster_9712"
"AFUA_5G03980";"cluster_9730"
"AFUA_4G13360";"cluster_9742"
"AFUA_2G17400";"cluster_9747"
"AFUA_7G02150";"cluster_9751"
"AFUA_3G15340";"cluster_9754"
"AFUA_1G15990";"cluster_9771"
"AFUA_5G04380";"cluster_9776"
"AFUA_4G03440";"cluster_9777"
"AFUA_2G14700";"cluster_9796"
"AFUA_2G12930";"cluster_9799"
"AFUA_3G06360";"cluster_9800"
"AFUA_1G11380";"cluster_9801"
"AFUA_6G00550";"cluster_9821"
"AFUA_2G14440";"cluster_9822"
"AFUA_1G15560";"cluster_9829"
"AFUA_2G14420";"cluster_9834"
"AFUA_2G14450";"cluster_9845"
"AFUA_4G08890";"cluster_9852"
"AFUA_4G11130";"cluster_9859"
"AFUA_8G01720";"cluster_9877"
"AFUA_5G00135";"cluster_9878"
"AFUA_4G00580";"cluster_9883"
"AFUA_4G07467";"cluster_9895"
"AFUA_2G04100";"cluster_9898"
"AFUA_6G00580";"cluster_9906"
"AFUA_1G04330";"cluster_9908"
"AFUA_8G00640";"cluster_9911"
"AFUA_1G05750";"cluster_9944"
"AFUA_3G03130";"cluster_9962"
"AFUA_5G14315";"cluster_9969"
"AFUA_6G04340";"cluster_9971"
"AFUA_4G00590";"cluster_9977"
"AFUA_1G00640";"cluster_9990"
"AFUA_6G09430";"cluster_10013"
"AFUA_3G01250";"cluster_10015"
"AFUA_1G13080";"cluster_10027"
"AFUA_6G06630";"cluster_10032"
"AFUA_2G15720";"cluster_10051"
"AFUA_1G16720";"cluster_10063"
"AFUA_6G00640";"cluster_10072"
"AFUA_4G01242";"cluster_10077"
"AFUA_6G03450";"cluster_10078"
"AFUA_2G01710";"cluster_10081"
"AFUA_8G01600";"cluster_10087"
"AFUA_3G00580";"cluster_10089"
"AFUA_3G02210";"cluster_10097"
"AFUA_5G13725";"cluster_10098"
"AFUA_1G01570";"cluster_10106"
"AFUA_8G06840";"cluster_10108"
"AFUA_4G06270";"cluster_10110"
"AFUA_2G00670";"cluster_10111"
"AFUA_8G01080";"cluster_10135"
"AFUA_5G03650";"cluster_10138"
"AFUA_5G06860";"cluster_10180"
"AFUA_7G06130";"cluster_10188"
"AFUA_2G12120";"cluster_10189"
"AFUA_5G01060";"cluster_10190"
"AFUA_5G00680";"cluster_10197"
"AFUA_7G05400";"cluster_10198"
"AFUA_1G01920";"cluster_10214"
"AFUA_1G03460";"cluster_10219"
"AFUA_2G02370";"cluster_10240"
"AFUA_6G04280";"cluster_10244"
"AFUA_7G04240";"cluster_10259"
"AFUA_6G13810";"cluster_10263"
"AFUA_5G13730";"cluster_10269"
"AFUA_3G15210";"cluster_10272"
"AFUA_8G06780";"cluster_10277"
"AFUA_3G13496";"cluster_10286"
"AFUA_1G14130";"cluster_10287"
"AFUA_3G02230";"cluster_10300"
"AFUA_8G02030";"cluster_10305"
"AFUA_3G00920";"cluster_10318"
"AFUA_1G01960";"cluster_10339"
"AFUA_4G07490";"cluster_10345"
"AFUA_1G11280";"cluster_10347"
"AFUA_6G08260";"cluster_10358"
"AFUA_3G01090";"cluster_10368"
"AFUA_8G05940";"cluster_10375"
"AFUA_2G04120";"cluster_10387"
"AFUA_3G00780";"cluster_10394"
"AFUA_7G04850";"cluster_10400"
"AFUA_6G07820";"cluster_10404"
"AFUA_3G08150";"cluster_10405"
"AFUA_8G02090";"cluster_10426"
"AFUA_3G00330";"cluster_10430"
"AFUA_5G00330";"cluster_10435"
"AFUA_4G13770";"cluster_10447"
"AFUA_2G13950";"cluster_10471"
"AFUA_8G03950";"cluster_10473"
"AFUA_5G08920";"cluster_10493"
"AFUA_8G03905";"cluster_10494"
"AFUA_3G13465";"cluster_10505"
"AFUA_3G05470";"cluster_10506"
"AFUA_1G11360";"cluster_10510"
"AFUA_6G03680";"cluster_10511"
"AFUA_2G00420";"cluster_10512"
"AFUA_4G10140";"cluster_10513"
"AFUA_8G06150";"cluster_10521"
"AFUA_5G00810";"cluster_10527"
"AFUA_8G02060";"cluster_10531"
"AFUA_3G06720";"cluster_10547"
"AFUA_4G08230";"cluster_10549"
"AFUA_2G05270";"cluster_10550"
"AFUA_5G10220";"cluster_10557"
"AFUA_5G14670";"cluster_10563"
"AFUA_7G01140";"cluster_10604"
"AFUA_2G12820";"cluster_10612"
"AFUA_2G00260";"cluster_10613"
"AFUA_3G11520";"cluster_10614"
"AFUA_6G12190";"cluster_10617"
"AFUA_5G00590";"cluster_10618"
"AFUA_1G14420";"cluster_10619"
"AFUA_1G04350";"cluster_10637"
"AFUA_2G12510";"cluster_10642"
"AFUA_4G00360";"cluster_10644"
"AFUA_8G00630";"cluster_10648"
"AFUA_5G14200";"cluster_10652"
"AFUA_5G10320";"cluster_10663"
"AFUA_3G12040";"cluster_10665"
"AFUA_4G00420";"cluster_10688"
"AFUA_2G12650";"cluster_10692"
"AFUA_7G06460";"cluster_10703"
"AFUA_2G11570";"cluster_10704"
"AFUA_2G12540";"cluster_10706"
"AFUA_5G01580";"cluster_10707"
"AFUA_3G02120";"cluster_10726"
"AFUA_1G00930";"cluster_10728"
"AFUA_5G09800";"cluster_10732"
"AFUA_5G08030";"cluster_10739"
"AFUA_7G00830";"cluster_10764"
"AFUA_8G02410";"cluster_10765"
"AFUA_1G03280";"cluster_10767"
"AFUA_3G02840";"cluster_10775"
"AFUA_2G10830";"cluster_10782"
"AFUA_5G01640";"cluster_10797"
"AFUA_8G00200";"cluster_10809"
"AFUA_4G14700";"cluster_10812"
"AFUA_4G04570";"cluster_10823"
"AFUA_1G16010";"cluster_10826"
"AFUA_1G01780";"cluster_10827"
"AFUA_6G07650";"cluster_10830"
"AFUA_5G14730";"cluster_10832"
"AFUA_1G16670";"cluster_10833"
"AFUA_7G07130";"cluster_10843"
"AFUA_2G15250";"cluster_10845"
"AFUA_1G01280";"cluster_10867"
"AFUA_6G09410";"cluster_10868"
"AFUA_3G06990";"cluster_10870"
"AFUA_2G18060";"cluster_10876"
"AFUA_1G00740";"cluster_10883"
"AFUA_3G13570";"cluster_10885"
"AFUA_8G06230";"cluster_10886"
"AFUA_6G07240";"cluster_10890"
"AFUA_1G17210";"cluster_10897"
"AFUA_2G17980";"cluster_10907"
"AFUA_2G10480";"cluster_10908"
"AFUA_7G04870";"cluster_10935"
"AFUA_2G17160";"cluster_10937"
"AFUA_7G08231";"cluster_10941"
"AFUA_1G01610";"cluster_10943"
"AFUA_2G00740";"cluster_10947"
"AFUA_8G01790";"cluster_10948"
"AFUA_2G09300";"cluster_10955"
"AFUA_5G10950";"cluster_10963"
"AFUA_3G14920";"cluster_10965"
"AFUA_4G01110";"cluster_10972"
"AFUA_3G13720";"cluster_10974"
"AFUA_7G06170";"cluster_10980"
"AFUA_2G17760";"cluster_10981"
"AFUA_3G00770";"cluster_10986"
"AFUA_3G07280";"cluster_10994"
"AFUA_3G02400";"cluster_11001"
"AFUA_8G02740";"cluster_11002"
"AFUA_5G10980";"cluster_11010"
"AFUA_6G09960";"cluster_11011"
"AFUA_4G11940";"cluster_11020"
"AFUA_8G00700";"cluster_11035"
"AFUA_3G03610";"cluster_11055"
"AFUA_8G00850";"cluster_11060"
"AFUA_3G00140";"cluster_11072"
"AFUA_4G04150";"cluster_11077"
"AFUA_4G08450";"cluster_11079"
"AFUA_5G13750";"cluster_11088"
"AFUA_4G04415";"cluster_11090"
"AFUA_1G03320";"cluster_11098"
"AFUA_1G13960";"cluster_11102"
"AFUA_8G06340";"cluster_11106"
"AFUA_6G01790";"cluster_11108"
"AFUA_6G09395";"cluster_11111"
"AFUA_2G17260";"cluster_11120"
"AFUA_2G17830";"cluster_11136"
"AFUA_3G10920";"cluster_11141"
"AFUA_4G01380";"cluster_11147"
"AFUA_3G00170";"cluster_11148"
"AFUA_5G13500";"cluster_11162"
"AFUA_2G05300";"cluster_11169"
"AFUA_1G15430";"cluster_11170"
"AFUA_3G08450";"cluster_11174"
"AFUA_5G06820";"cluster_11179"
"AFUA_6G00670";"cluster_11202"
"AFUA_6G10160";"cluster_11209"
"AFUA_5G12960";"cluster_11225"
"AFUA_4G00350";"cluster_11248"
"AFUA_7G02285";"cluster_11249"
"AFUA_4G09500";"cluster_11252"
"AFUA_1G16000";"cluster_11258"
"AFUA_1G13040";"cluster_11261"
"AFUA_1G00950";"cluster_11294"
"AFUA_2G08140";"cluster_11305"
"AFUA_5G09410";"cluster_11307"
"AFUA_4G00160";"cluster_11308"
"AFUA_2G10050";"cluster_11314"
"AFUA_3G00570";"cluster_11316"
"AFUA_2G10840";"cluster_11328"
"AFUA_8G05260";"cluster_11342"
"AFUA_3G01590";"cluster_11347"
"AFUA_4G02760";"cluster_11348"
"AFUA_4G08690";"cluster_11367"
"AFUA_8G03910";"cluster_11388"
"AFUA_2G03890";"cluster_11395"
"AFUA_7G08570";"cluster_11406"
"AFUA_3G06170";"cluster_11410"
"AFUA_4G06550";"cluster_11411"
"AFUA_3G08570";"cluster_11413"
"AFUA_5G13820";"cluster_11421"
"AFUA_1G10160";"cluster_11422"
"AFUA_8G06420";"cluster_11428"
"AFUA_2G00963";"cluster_11434"
"AFUA_6G08490";"cluster_11448"
"AFUA_5G02020";"cluster_11455"
"AFUA_4G07440";"cluster_11460"
"AFUA_8G01070";"cluster_11471"
"AFUA_8G06590";"cluster_11472"
"AFUA_6G14060";"cluster_11476"
"AFUA_2G03900";"cluster_11477"
"AFUA_6G13980";"cluster_11483"
"AFUA_3G09460";"cluster_11487"
"AFUA_6G00500";"cluster_11500"
"AFUA_2G13050";"cluster_11504"
"AFUA_2G09730";"cluster_11507"
"AFUA_4G14460";"cluster_11511"
"AFUA_1G11510";"cluster_11513"
"AFUA_2G00900";"cluster_11539"
"AFUA_2G05230";"cluster_11541"
"AFUA_5G02655";"cluster_11553"
"AFUA_3G01820";"cluster_11560"
"AFUA_3G09470";"cluster_11567"
"AFUA_6G01980";"cluster_11573"
"AFUA_5G00560";"cluster_11581"
"AFUA_5G12980";"cluster_11582"
"AFUA_3G13020";"cluster_11585"
"AFUA_2G10250";"cluster_11589"
"AFUA_8G06070";"cluster_11592"
"AFUA_8G01620";"cluster_11593"
"AFUA_5G13740";"cluster_11598"
"AFUA_6G04370";"cluster_11623"
"AFUA_4G01570";"cluster_11624"
"AFUA_4G00220";"cluster_11626"
"AFUA_7G00180";"cluster_11628"
"AFUA_3G02650";"cluster_11635"
"AFUA_4G14690";"cluster_11655"
"AFUA_8G01400";"cluster_11656"
"AFUA_8G01860";"cluster_11661"
"AFUA_3G09400";"cluster_11670"
"AFUA_1G16490";"cluster_11674"
"AFUA_3G01320";"cluster_11678"
"AFUA_5G01010";"cluster_11694"
"AFUA_5G06905";"cluster_11703"
"AFUA_8G06100";"cluster_11714"
"AFUA_3G02130";"cluster_11736"
"AFUA_2G05290";"cluster_11741"
"AFUA_2G00990";"cluster_11757"
"AFUA_1G12440";"cluster_11758"
"AFUA_4G02790";"cluster_11769"
"AFUA_8G00342";"cluster_11772"
"AFUA_7G08280";"cluster_11780"
"AFUA_7G00470";"cluster_11797"
"AFUA_5G14800";"cluster_11799"
"AFUA_1G04550";"cluster_11805"
"AFUA_8G00480";"cluster_11809"
"AFUA_7G00320";"cluster_11836"
"AFUA_5G09180";"cluster_11839"
"AFUA_6G14450";"cluster_11840"
"AFUA_6G09130";"cluster_11844"
"AFUA_5G09590";"cluster_11847"
"AFUA_3G02800";"cluster_11857"
"AFUA_3G03600";"cluster_11858"
"AFUA_2G01800";"cluster_11859"
"AFUA_2G07890";"cluster_11860"
"AFUA_1G01090";"cluster_11862"
"AFUA_6G09790";"cluster_11882"
"AFUA_8G00830";"cluster_11883"
"AFUA_6G10860";"cluster_11889"
"AFUA_3G02260";"cluster_11905"
"AFUA_5G10240";"cluster_11909"
"AFUA_8G06600";"cluster_11910"
"AFUA_6G14090";"cluster_11912"
"AFUA_7G05150";"cluster_11926"
"AFUA_1G17610";"cluster_11932"
"AFUA_4G09230";"cluster_11944"
"AFUA_8G06480";"cluster_11951"
"AFUA_2G00240";"cluster_11955"
"AFUA_3G11955";"cluster_11964"
"AFUA_8G05770";"cluster_11967"
"AFUA_1G15540";"cluster_11996"
"AFUA_1G08770";"cluster_11999"
"AFUA_1G17260";"cluster_12003"
"AFUA_1G12100";"cluster_12008"
"AFUA_6G10820";"cluster_12010"
"AFUA_3G01040";"cluster_12014"
"AFUA_5G09960";"cluster_12018"
"AFUA_1G07550";"cluster_12021"
"AFUA_6G13765";"cluster_12034"
"AFUA_2G00380";"cluster_12035"
"AFUA_1G09390";"cluster_12059"
"AFUA_5G08180";"cluster_12062"
"AFUA_8G06670";"cluster_12073"
"AFUA_8G04680";"cluster_12087"
"AFUA_8G06680";"cluster_12088"
"AFUA_3G02640";"cluster_12089"
"AFUA_3G02190";"cluster_12091"
"AFUA_1G15420";"cluster_12096"
"AFUA_3G01630";"cluster_12112"
"AFUA_2G17940";"cluster_12113"
"AFUA_1G14860";"cluster_12114"
"AFUA_1G12460";"cluster_12122"
"AFUA_1G15090";"cluster_12136"
"AFUA_4G12780";"cluster_12152"
"AFUA_4G13300";"cluster_12170"
"AFUA_2G04380";"cluster_12177"
"AFUA_8G06800";"cluster_12202"
"AFUA_7G06910";"cluster_12207"
"AFUA_4G08210";"cluster_12220"
"AFUA_1G01760";"cluster_12231"
"AFUA_6G09305";"cluster_12233"
"AFUA_5G01260";"cluster_12235"
"AFUA_6G00250";"cluster_12236"
"AFUA_2G01620";"cluster_12252"
"AFUA_3G02630";"cluster_12255"
"AFUA_3G03860";"cluster_12257"
"AFUA_1G17060";"cluster_12260"
"AFUA_8G01110";"cluster_12267"
"AFUA_8G06390";"cluster_12269"
"AFUA_8G00380";"cluster_12272"
"AFUA_3G09450";"cluster_12286"
"AFUA_2G00250";"cluster_12289"
"AFUA_5G14900";"cluster_12291"
"AFUA_1G11400";"cluster_12296"
"AFUA_3G00420";"cluster_12297"
"AFUA_3G14400";"cluster_12301"
"AFUA_4G01210";"cluster_12309"
"AFUA_8G00230";"cluster_12318"
"AFUA_4G00640";"cluster_12330"
"AFUA_7G08360";"cluster_12346"
"AFUA_2G17970";"cluster_12348"
"AFUA_1G11715";"cluster_12357"
"AFUA_2G15670";"cluster_12369"
"AFUA_5G08790";"cluster_12377"
"AFUA_7G00990";"cluster_12381"
"AFUA_7G08560";"cluster_12386"
"AFUA_5G00100";"cluster_12399"
"AFUA_5G00900";"cluster_12407"
"AFUA_6G12140";"cluster_12408"
"AFUA_8G01570";"cluster_12412"
"AFUA_3G00480";"cluster_12413"
"AFUA_4G01200";"cluster_12425"
"AFUA_4G01410";"cluster_12429"
"AFUA_4G11250";"cluster_12439"
"AFUA_2G14620";"cluster_12441"
"AFUA_4G07300";"cluster_12444"
