"Aniger";"cluster"
"1090698";"cluster_13491"
"1090658";"cluster_13491"
"1062189";"cluster_13491"
"1090621";"cluster_13491"
"1152890";"cluster_13491"
"1136768";"cluster_13491"
"1025380";"cluster_13491"
"1025376";"cluster_13491"
"1185908";"cluster_13491"
"1078458";"cluster_13491"
"1176128";"cluster_13491"
"1159043";"cluster_13491"
"1145633";"cluster_13491"
"1145634";"cluster_13491"
"1108141";"cluster_13491"
"1108142";"cluster_13491"
"1108143";"cluster_13491"
"1123782";"cluster_13491"
"1123781";"cluster_13491"
"204461";"cluster_13491"
"1123780";"cluster_13491"
"1071587";"cluster_13491"
"1133718";"cluster_13486"
"1172972";"cluster_13486"
"42240";"cluster_13486"
"1085267";"cluster_13486"
"1085290";"cluster_13486"
"1173942";"cluster_13486"
"1134662";"cluster_13486"
"1068522";"cluster_13486"
"1062702";"cluster_13486"
"1137153";"cluster_13500"
"1186187";"cluster_13500"
"1026938";"cluster_13500"
"1176524";"cluster_13500"
"1108744";"cluster_13500"
"1124387";"cluster_13500"
"210672";"cluster_13500"
"1026937";"cluster_13500"
"1091638";"cluster_13500"
"1062889";"cluster_13500"
"1166347";"cluster_13500"
"38747";"cluster_13497"
"1178384";"cluster_13497"
"1138972";"cluster_13497"
"1136038";"cluster_13517"
"37184";"cluster_13517"
"1175373";"cluster_13517"
"1151091";"cluster_13521"
"1133970";"cluster_13521"
"1163863";"cluster_13521"
"1104111";"cluster_13521"
"1104112";"cluster_13521"
"1013408";"cluster_13521"
"1119739";"cluster_13521"
"1157620";"cluster_13521"
"1119738";"cluster_13521"
"45993";"cluster_13521"
"1086009";"cluster_13521"
"1173226";"cluster_13521"
"1072124";"cluster_13521"
"1086103";"cluster_13521"
"1076899";"cluster_13521"
"1183578";"cluster_13521"
"1145015";"cluster_13359"
"1145014";"cluster_13359"
"1165412";"cluster_13359"
"1158551";"cluster_13359"
"1122302";"cluster_13359"
"1106666";"cluster_13359"
"1122303";"cluster_13359"
"1122301";"cluster_13359"
"1106664";"cluster_13359"
"1106665";"cluster_13359"
"55578";"cluster_13359"
"1021894";"cluster_13359"
"1185207";"cluster_13359"
"1175244";"cluster_13359"
"1089200";"cluster_13359"
"1089290";"cluster_13359"
"1059852";"cluster_13359"
"1090142";"cluster_13359"
"1066137";"cluster_13359"
"1073352";"cluster_13359"
"1135910";"cluster_13359"
"1152264";"cluster_13359"
"175900";"cluster_12246"
"1140634";"cluster_12246"
"1169036";"cluster_12246"
"1227849";"cluster_12246"
"1155432";"cluster_12246"
"1227847";"cluster_12246"
"1160987";"cluster_12246"
"1189032";"cluster_12246"
"1180100";"cluster_12246"
"1175702";"cluster_13527"
"1136353";"cluster_13527"
"1145369";"cluster_13527"
"52445";"cluster_13527"
"1145368";"cluster_13527"
"1023827";"cluster_13527"
"1185579";"cluster_13527"
"1023828";"cluster_13527"
"1165769";"cluster_13527"
"1130514";"cluster_13536"
"1200660";"cluster_13536"
"1161349";"cluster_13536"
"56954";"cluster_13536"
"1169646";"cluster_13536"
"1180912";"cluster_13536"
"1181422";"cluster_13529"
"1081027";"cluster_13529"
"41658";"cluster_13529"
"1131142";"cluster_13529"
"1170310";"cluster_13529"
"1115823";"cluster_13529"
"1115822";"cluster_13529"
"1002742";"cluster_13529"
"1161822";"cluster_13529"
"1100219";"cluster_13529"
"1100218";"cluster_13529"
"1061457";"cluster_13529"
"1156261";"cluster_13529"
"1149270";"cluster_13529"
"1062850";"cluster_13529"
"1141843";"cluster_13529"
"1081538";"cluster_13529"
"1146206";"cluster_13525"
"1137593";"cluster_13525"
"1176969";"cluster_13525"
"1028937";"cluster_13525"
"51255";"cluster_13525"
"1186574";"cluster_13525"
"1146207";"cluster_13525"
"1166716";"cluster_13525"
"1082856";"cluster_13535"
"46404";"cluster_13535"
"1075570";"cluster_13535"
"1075333";"cluster_13535"
"1082457";"cluster_13535"
"1082336";"cluster_13535"
"1077883";"cluster_13535"
"1150205";"cluster_13535"
"1171902";"cluster_13535"
"1132666";"cluster_13535"
"1172962";"cluster_12634"
"1133707";"cluster_12634"
"1209126";"cluster_12634"
"42250";"cluster_12634"
"1133255";"cluster_12312"
"135836";"cluster_12312"
"1172501";"cluster_12312"
"1150641";"cluster_12312"
"1118173";"cluster_13524"
"1102564";"cluster_13524"
"1068516";"cluster_13524"
"1143000";"cluster_13524"
"1143001";"cluster_13524"
"1084012";"cluster_13524"
"1229029";"cluster_13540"
"1141107";"cluster_13540"
"1169393";"cluster_13540"
"1080212";"cluster_13538"
"1169719";"cluster_13538"
"1059958";"cluster_13538"
"1148911";"cluster_13538"
"43435";"cluster_13538"
"1080484";"cluster_13538"
"1059131";"cluster_13538"
"1130578";"cluster_13538"
"1228651";"cluster_13531"
"1140967";"cluster_13531"
"1129923";"cluster_13531"
"1098729";"cluster_13531"
"1129924";"cluster_13531"
"1098773";"cluster_13531"
"1189308";"cluster_13531"
"1129925";"cluster_13531"
"1180444";"cluster_13531"
"1072819";"cluster_13531"
"1155590";"cluster_13531"
"1161119";"cluster_13531"
"1114271";"cluster_13531"
"1098978";"cluster_13531"
"1114272";"cluster_13531"
"1074683";"cluster_13531"
"1074601";"cluster_13531"
"1114273";"cluster_13531"
"177781";"cluster_13531"
"1169299";"cluster_13531"
"1137786";"cluster_13523"
"1153638";"cluster_13523"
"1093140";"cluster_13523"
"45694";"cluster_13523"
"1070032";"cluster_13523"
"1177165";"cluster_13523"
"1220094";"cluster_13523"
"1172319";"cluster_13361"
"1207534";"cluster_13361"
"1133062";"cluster_13361"
"1182973";"cluster_13361"
"1163274";"cluster_13361"
"43905";"cluster_13361"
"180548";"cluster_13484"
"1173946";"cluster_13484"
"1211531";"cluster_13484"
"1164383";"cluster_13484"
"1184131";"cluster_13484"
"1134666";"cluster_13484"
"1172441";"cluster_13532"
"1083278";"cluster_13532"
"1171109";"cluster_13532"
"1101364";"cluster_13532"
"1060041";"cluster_13532"
"1162366";"cluster_13532"
"1204535";"cluster_13532"
"1101366";"cluster_13532"
"1101365";"cluster_13532"
"1207746";"cluster_13532"
"1116977";"cluster_13532"
"1116979";"cluster_13532"
"1116978";"cluster_13532"
"1182015";"cluster_13532"
"1156660";"cluster_13532"
"1157259";"cluster_13532"
"1163327";"cluster_13532"
"1183023";"cluster_13532"
"1131898";"cluster_13532"
"1150590";"cluster_13532"
"1149799";"cluster_13532"
"1133190";"cluster_13532"
"1082976";"cluster_13532"
"1204531";"cluster_13532"
"171497";"cluster_13532"
"1063498";"cluster_13532"
"189874";"cluster_13532"
"1082997";"cluster_13532"
"1061045";"cluster_13532"
"1005581";"cluster_13532"
"1079573";"cluster_13532"
"1085104";"cluster_13532"
"1079534";"cluster_13532"
"1085000";"cluster_13532"
"1118676";"cluster_13532"
"1118675";"cluster_13532"
"1103060";"cluster_13532"
"1103061";"cluster_13532"
"1207748";"cluster_13532"
"1079445";"cluster_13532"
"1084536";"cluster_13532"
"1103059";"cluster_13532"
"1118674";"cluster_13532"
"1143178";"cluster_13532"
"1172398";"cluster_9265"
"43826";"cluster_9265"
"39143";"cluster_9265"
"1139365";"cluster_9265"
"1178791";"cluster_9265"
"1133149";"cluster_9265"
"1000696";"cluster_11685"
"1000708";"cluster_11685"
"1169829";"cluster_11685"
"50154";"cluster_11685"
"1099464";"cluster_11685"
"1099463";"cluster_11685"
"1099465";"cluster_11685"
"1079736";"cluster_11685"
"1115068";"cluster_11685"
"1115067";"cluster_11685"
"1115066";"cluster_11685"
"1161439";"cluster_11685"
"1079975";"cluster_11685"
"1080015";"cluster_11685"
"1181011";"cluster_11685"
"1156011";"cluster_11685"
"1148978";"cluster_11685"
"1130682";"cluster_11685"
"1059037";"cluster_11685"
"1075883";"cluster_11685"
"1068970";"cluster_11685"
"1000581";"cluster_11993"
"1169803";"cluster_11993"
"1180993";"cluster_11993"
"1000579";"cluster_11993"
"1161423";"cluster_11993"
"1141457";"cluster_11993"
"1141458";"cluster_11993"
"137287";"cluster_11993"
"1130660";"cluster_11993"
"1169740";"cluster_13560"
"43416";"cluster_13560"
"1161381";"cluster_13560"
"1180949";"cluster_13560"
"1130600";"cluster_13560"
"1141426";"cluster_13560"
"1000400";"cluster_13560"
"1168031";"cluster_13557"
"1139350";"cluster_13557"
"1036124";"cluster_13557"
"52985";"cluster_13557"
"1187963";"cluster_13557"
"1147379";"cluster_13557"
"1147378";"cluster_13557"
"1178776";"cluster_13557"
"1179749";"cluster_13479"
"1039826";"cluster_13479"
"1097516";"cluster_13479"
"1140298";"cluster_13479"
"1097697";"cluster_13479"
"1168752";"cluster_13479"
"1148023";"cluster_13479"
"1129262";"cluster_13479"
"1129261";"cluster_13479"
"1155307";"cluster_13479"
"1129260";"cluster_13479"
"1113613";"cluster_13479"
"1160873";"cluster_13479"
"212285";"cluster_13479"
"1113614";"cluster_13479"
"1113615";"cluster_13479"
"1227089";"cluster_13479"
"1097107";"cluster_13479"
"1074800";"cluster_13479"
"1077997";"cluster_13479"
"1078474";"cluster_13479"
"1148022";"cluster_13479"
"1188723";"cluster_13479"
"1144483";"cluster_13556"
"1164840";"cluster_13556"
"1184613";"cluster_13556"
"1018709";"cluster_13556"
"1135224";"cluster_13556"
"209422";"cluster_13556"
"1174528";"cluster_13556"
"1151138";"cluster_13562"
"1134015";"cluster_13562"
"195049";"cluster_13562"
"1132442";"cluster_13410"
"35912";"cluster_13410"
"1131949";"cluster_13563"
"36411";"cluster_13563"
"1171162";"cluster_13563"
"1134758";"cluster_13579"
"1144097";"cluster_13579"
"40159";"cluster_13579"
"1184200";"cluster_13579"
"1016371";"cluster_13579"
"1174046";"cluster_13579"
"1164448";"cluster_13579"
"1078091";"cluster_13596"
"1132700";"cluster_13596"
"1102366";"cluster_13596"
"1102365";"cluster_13596"
"1102364";"cluster_13596"
"1171938";"cluster_13596"
"1070581";"cluster_13596"
"1117973";"cluster_13596"
"1206640";"cluster_13596"
"46390";"cluster_13596"
"1150237";"cluster_13596"
"1163003";"cluster_13596"
"1117974";"cluster_13596"
"1117975";"cluster_13596"
"1083543";"cluster_13596"
"1083471";"cluster_13596"
"1083667";"cluster_13596"
"1157029";"cluster_13596"
"1072966";"cluster_13596"
"1182692";"cluster_13596"
"1188320";"cluster_13598"
"1139862";"cluster_13598"
"1037849";"cluster_13598"
"1179294";"cluster_13598"
"1168373";"cluster_13598"
"1147663";"cluster_13598"
"54083";"cluster_13598"
"1181096";"cluster_13469"
"1169934";"cluster_13469"
"1130783";"cluster_13469"
"1161518";"cluster_13469"
"1201264";"cluster_13469"
"43230";"cluster_13469"
"1115656";"cluster_12129"
"1115657";"cluster_12129"
"1115655";"cluster_12129"
"1156202";"cluster_12129"
"1100050";"cluster_12129"
"1100052";"cluster_12129"
"1100051";"cluster_12129"
"1170197";"cluster_12129"
"1161744";"cluster_12129"
"1149190";"cluster_12129"
"1131038";"cluster_12129"
"1002347";"cluster_12129"
"1181334";"cluster_12129"
"1072741";"cluster_12129"
"1081068";"cluster_12129"
"1141776";"cluster_12129"
"1141777";"cluster_12129"
"1075354";"cluster_12129"
"1080924";"cluster_12129"
"1081512";"cluster_12129"
"1069770";"cluster_12129"
"1002353";"cluster_12129"
"1136718";"cluster_13530"
"1217148";"cluster_13530"
"192711";"cluster_13530"
"1166043";"cluster_13530"
"1091761";"cluster_12756"
"1073207";"cluster_12756"
"1153162";"cluster_12756"
"1017785";"cluster_12954"
"1164689";"cluster_12954"
"1017784";"cluster_12954"
"1184454";"cluster_12954"
"1017783";"cluster_12954"
"1135044";"cluster_12954"
"1144334";"cluster_12954"
"1144335";"cluster_12954"
"1174346";"cluster_12954"
"53252";"cluster_12954"
"1170517";"cluster_13403"
"1131344";"cluster_13403"
"1202958";"cluster_13403"
"184867";"cluster_13403"
"1161987";"cluster_13403"
"1181593";"cluster_13403"
"1116168";"cluster_13403"
"1080620";"cluster_13403"
"1100564";"cluster_13403"
"1081764";"cluster_13403"
"1116167";"cluster_13403"
"1100563";"cluster_13403"
"1066532";"cluster_13403"
"1067216";"cluster_13403"
"1091685";"cluster_8945"
"127254";"cluster_8945"
"1063265";"cluster_8945"
"1176792";"cluster_8945"
"1137419";"cluster_8945"
"1135685";"cluster_13614"
"1214385";"cluster_13614"
"1165218";"cluster_13614"
"1173553";"cluster_13609"
"40561";"cluster_13609"
"1134289";"cluster_13609"
"1164129";"cluster_13609"
"1183858";"cluster_13609"
"1140249";"cluster_13597"
"1039516";"cluster_13597"
"1179695";"cluster_13597"
"1168704";"cluster_13597"
"202668";"cluster_13597"
"1147967";"cluster_13597"
"1188670";"cluster_13597"
"1217284";"cluster_13608"
"192809";"cluster_13608"
"1176123";"cluster_13608"
"1090575";"cluster_13608"
"1066847";"cluster_13608"
"1136763";"cluster_13608"
"1141090";"cluster_13602"
"1228940";"cluster_13602"
"207718";"cluster_13602"
"1130093";"cluster_13602"
"1130095";"cluster_13602"
"1148604";"cluster_13602"
"1130094";"cluster_13602"
"1114444";"cluster_13602"
"1114443";"cluster_13602"
"1114442";"cluster_13602"
"1180572";"cluster_13602"
"1189387";"cluster_13602"
"1098733";"cluster_13602"
"1098309";"cluster_13602"
"1065733";"cluster_13602"
"1067482";"cluster_13602"
"1099086";"cluster_13602"
"1059226";"cluster_13602"
"1169377";"cluster_13602"
"45091";"cluster_13606"
"1176059";"cluster_13606"
"1136700";"cluster_13606"
"1165748";"cluster_13617"
"1136324";"cluster_13617"
"47152";"cluster_13617"
"1175670";"cluster_13617"
"1185556";"cluster_13617"
"1216014";"cluster_13617"
"1153693";"cluster_13612"
"1125559";"cluster_13612"
"1071412";"cluster_13612"
"1093015";"cluster_13612"
"1109922";"cluster_13612"
"1029871";"cluster_13612"
"1159637";"cluster_13612"
"1176713";"cluster_13613"
"183779";"cluster_13613"
"1218895";"cluster_13613"
"1137341";"cluster_13613"
"1166509";"cluster_13613"
"1186359";"cluster_13613"
"1176716";"cluster_13600"
"40979";"cluster_13600"
"1137344";"cluster_13600"
"1187276";"cluster_13581"
"1138458";"cluster_13581"
"1032563";"cluster_13581"
"1177856";"cluster_13581"
"1167384";"cluster_13581"
"1110920";"cluster_13581"
"1110921";"cluster_13581"
"1094736";"cluster_13581"
"1146815";"cluster_13581"
"1126565";"cluster_13581"
"1126564";"cluster_13581"
"1171686";"cluster_13581"
"1206017";"cluster_13581"
"35895";"cluster_13581"
"1132458";"cluster_13581"
"1162806";"cluster_13581"
"1182484";"cluster_13581"
"190560";"cluster_13581"
"1094058";"cluster_13581"
"1060825";"cluster_13581"
"1059604";"cluster_13581"
"1182499";"cluster_13626"
"1162819";"cluster_13626"
"1171701";"cluster_13626"
"1082756";"cluster_13626"
"1117653";"cluster_13626"
"1102045";"cluster_13626"
"1102046";"cluster_13626"
"1102044";"cluster_13626"
"51860";"cluster_13626"
"1117654";"cluster_13626"
"1117655";"cluster_13626"
"1150092";"cluster_13626"
"1083913";"cluster_13626"
"1156913";"cluster_13626"
"1082299";"cluster_13626"
"1008044";"cluster_13626"
"1076647";"cluster_13626"
"1065221";"cluster_13626"
"1064932";"cluster_13626"
"1142755";"cluster_13626"
"1132472";"cluster_13626"
"1152112";"cluster_13114"
"1158415";"cluster_13114"
"1184973";"cluster_13114"
"1121884";"cluster_13114"
"1121883";"cluster_13114"
"1121885";"cluster_13114"
"1106246";"cluster_13114"
"1106248";"cluster_13114"
"1106247";"cluster_13114"
"1020599";"cluster_13114"
"1174975";"cluster_13114"
"1165188";"cluster_13114"
"36822";"cluster_13114"
"1089850";"cluster_13114"
"1088601";"cluster_13114"
"1088309";"cluster_13114"
"1079246";"cluster_13114"
"1067194";"cluster_13114"
"1060392";"cluster_13114"
"1020601";"cluster_13114"
"1135649";"cluster_13114"
"1144797";"cluster_13114"
"1188842";"cluster_13428"
"1179879";"cluster_13428"
"1168864";"cluster_13428"
"1227374";"cluster_13428"
"47696";"cluster_13428"
"1140427";"cluster_13428"
"1153538";"cluster_13631"
"194505";"cluster_13631"
"1137666";"cluster_13631"
"1092947";"cluster_13631"
"1177046";"cluster_13631"
"1093443";"cluster_13631"
"1060519";"cluster_13631"
"1066054";"cluster_13631"
"1131668";"cluster_13643"
"1181867";"cluster_13643"
"1170864";"cluster_13643"
"127268";"cluster_13643"
"1162238";"cluster_13643"
"1169806";"cluster_13628"
"1180996";"cluster_13628"
"1136681";"cluster_12903"
"1185837";"cluster_12903"
"1123599";"cluster_12903"
"1123598";"cluster_12903"
"1123597";"cluster_12903"
"1176039";"cluster_12903"
"1107957";"cluster_12903"
"1158986";"cluster_12903"
"1107959";"cluster_12903"
"1107958";"cluster_12903"
"57253";"cluster_12903"
"1145569";"cluster_12903"
"1145570";"cluster_12903"
"1025020";"cluster_12903"
"1166018";"cluster_12903"
"1090574";"cluster_12903"
"1090703";"cluster_12903"
"1091016";"cluster_12903"
"1152822";"cluster_12903"
"1077828";"cluster_12903"
"1075646";"cluster_12903"
"1070682";"cluster_12903"
"1058914";"cluster_13641"
"1154322";"cluster_13641"
"1094988";"cluster_13641"
"47388";"cluster_13539"
"1228541";"cluster_13539"
"1155556";"cluster_13539"
"1228543";"cluster_13539"
"1140931";"cluster_13539"
"1180410";"cluster_13539"
"42571";"cluster_13646"
"46194";"cluster_13646"
"1179229";"cluster_13646"
"206019";"cluster_13594"
"1171478";"cluster_13594"
"1162634";"cluster_13594"
"1142591";"cluster_13594"
"1142592";"cluster_13594"
"1007178";"cluster_13594"
"1182306";"cluster_13594"
"1132251";"cluster_13594"
"1184099";"cluster_13652"
"1164352";"cluster_13652"
"1134605";"cluster_13652"
"40876";"cluster_13652"
"1211431";"cluster_13652"
"1173881";"cluster_13652"
"211766";"cluster_13658"
"1188305";"cluster_13658"
"1037797";"cluster_13658"
"1179273";"cluster_13658"
"1168358";"cluster_13658"
"1147652";"cluster_13658"
"1139843";"cluster_13658"
"56792";"cluster_13126"
"1188530";"cluster_13126"
"1179543";"cluster_13126"
"1168567";"cluster_13126"
"1140098";"cluster_13126"
"1147834";"cluster_13126"
"1147835";"cluster_13126"
"1147836";"cluster_13126"
"1064921";"cluster_11118"
"1123534";"cluster_11118"
"204333";"cluster_11118"
"1123532";"cluster_11118"
"1165987";"cluster_11118"
"1123533";"cluster_11118"
"1145547";"cluster_11118"
"1158964";"cluster_11118"
"1107892";"cluster_11118"
"1061209";"cluster_11118"
"1107894";"cluster_11118"
"1107893";"cluster_11118"
"1185804";"cluster_11118"
"1024902";"cluster_11118"
"1152780";"cluster_11118"
"1090619";"cluster_11118"
"1090864";"cluster_11118"
"1090971";"cluster_11118"
"1066143";"cluster_11118"
"1136628";"cluster_11118"
"1175986";"cluster_11118"
"1024906";"cluster_11118"
"1145546";"cluster_11118"
"1220762";"cluster_13662"
"213563";"cluster_13662"
"1186886";"cluster_13662"
"1137984";"cluster_13662"
"1177379";"cluster_13662"
"1146482";"cluster_13662"
"1167011";"cluster_13662"
"1178146";"cluster_13660"
"55177";"cluster_13660"
"1138737";"cluster_13660"
"1077080";"cluster_13660"
"1094872";"cluster_13660"
"1108668";"cluster_13667"
"41254";"cluster_13667"
"1064834";"cluster_13667"
"1159221";"cluster_13667"
"1153144";"cluster_13667"
"1218174";"cluster_13667"
"1091858";"cluster_13667"
"1124309";"cluster_13667"
"1179497";"cluster_13663"
"1188489";"cluster_13663"
"1001273";"cluster_13578"
"1141565";"cluster_13578"
"1169977";"cluster_13578"
"1161548";"cluster_13578"
"1181129";"cluster_13578"
"1130826";"cluster_13578"
"188704";"cluster_13578"
"1001280";"cluster_13578"
"1141566";"cluster_13578"
"1178520";"cluster_13426"
"1035291";"cluster_13426"
"1139097";"cluster_13426"
"1167863";"cluster_13426"
"1187786";"cluster_13426"
"1147246";"cluster_13426"
"52907";"cluster_13426"
"1170532";"cluster_13664"
"1149417";"cluster_13664"
"41870";"cluster_13664"
"1080851";"cluster_13664"
"1076270";"cluster_13664"
"1131358";"cluster_13664"
"1139476";"cluster_13678"
"1178903";"cluster_13678"
"1170331";"cluster_11880"
"1181440";"cluster_11880"
"1131164";"cluster_11880"
"1161840";"cluster_11880"
"41679";"cluster_11880"
"1002814";"cluster_11880"
"1182362";"cluster_13692"
"1132315";"cluster_13692"
"1142645";"cluster_13692"
"1142646";"cluster_13692"
"1171541";"cluster_13692"
"205944";"cluster_13692"
"1162690";"cluster_13692"
"1007430";"cluster_13692"
"1170467";"cluster_13695"
"1181552";"cluster_13695"
